Tree_num,Province,Ecozone,Genus,Species,Variety,DBH,Height,stem_wood,stem_bark,branches,foliage
1,AB,4,ABIE,LAS,,15,13.71,41,7,9,7
2,AB,4,ABIE,LAS,,15.5,13.88,44,8,9,7
3,AB,4,ABIE,LAS,,16,14.05,47,8,10,8
4,AB,4,ABIE,LAS,,16.5,14.22,50,9,11,9
5,AB,4,ABIE,LAS,,17,14.38,53,9,13,9
6,AB,4,ABIE,LAS,,17.5,14.54,56,10,14,10
7,AB,4,ABIE,LAS,,18,14.7,60,10,15,11
8,AB,4,ABIE,LAS,,18.5,14.85,63,11,16,11
9,AB,4,ABIE,LAS,,19,15,67,12,18,12
10,AB,4,ABIE,LAS,,19.5,15.15,71,12,19,13
11,AB,4,ABIE,LAS,,20,15.3,75,13,21,14
12,AB,4,ABIE,LAS,,20.5,15.44,79,14,22,15
13,AB,4,ABIE,LAS,,21,15.59,83,15,24,16
14,AB,4,ABIE,LAS,,21.5,15.73,87,15,26,17
15,AB,4,ABIE,LAS,,22,15.87,91,16,28,18
16,AB,4,ABIE,LAS,,22.5,16,95,17,30,19
17,AB,4,ABIE,LAS,,23,16.14,100,18,32,20
18,AB,4,ABIE,LAS,,23.5,16.27,105,19,34,21
19,AB,4,ABIE,LAS,,24,16.4,109,19,36,22
20,AB,4,ABIE,LAS,,24.5,16.53,114,20,38,23
21,AB,4,ABIE,LAS,,25,16.66,119,21,41,24
22,AB,4,ABIE,LAS,,25.5,16.79,124,22,43,26
23,AB,4,ABIE,LAS,,26,16.91,129,23,46,27
24,AB,4,ABIE,LAS,,26.5,17.04,135,24,49,28
25,AB,4,ABIE,LAS,,27,17.16,140,25,52,30
26,AB,4,ABIE,LAS,,27.5,17.28,145,26,55,31
27,AB,4,ABIE,LAS,,28,17.4,151,27,58,33
28,AB,4,ABIE,LAS,,28.5,17.52,157,28,61,34
29,AB,4,ABIE,LAS,,29,17.63,162,29,64,36
30,AB,4,ABIE,LAS,,29.5,17.75,168,30,68,37
31,AB,4,ABIE,LAS,,30,17.86,174,31,71,39
94,AB,9,ABIE,LAS,,15,13.71,41,7,9,7
95,AB,9,ABIE,LAS,,15.5,13.88,44,8,9,7
96,AB,9,ABIE,LAS,,16,14.05,47,8,10,8
97,AB,9,ABIE,LAS,,16.5,14.22,50,9,11,9
98,AB,9,ABIE,LAS,,17,14.38,53,9,13,9
99,AB,9,ABIE,LAS,,17.5,14.54,56,10,14,10
100,AB,9,ABIE,LAS,,18,14.7,60,10,15,11
101,AB,9,ABIE,LAS,,18.5,14.85,63,11,16,11
102,AB,9,ABIE,LAS,,19,15,67,12,18,12
103,AB,9,ABIE,LAS,,19.5,15.15,71,12,19,13
104,AB,9,ABIE,LAS,,20,15.3,75,13,21,14
105,AB,9,ABIE,LAS,,20.5,15.44,79,14,22,15
106,AB,9,ABIE,LAS,,21,15.59,83,15,24,16
107,AB,9,ABIE,LAS,,21.5,15.73,87,15,26,17
108,AB,9,ABIE,LAS,,22,15.87,91,16,28,18
109,AB,9,ABIE,LAS,,22.5,16,95,17,30,19
110,AB,9,ABIE,LAS,,23,16.14,100,18,32,20
111,AB,9,ABIE,LAS,,23.5,16.27,105,19,34,21
112,AB,9,ABIE,LAS,,24,16.4,109,19,36,22
113,AB,9,ABIE,LAS,,24.5,16.53,114,20,38,23
114,AB,9,ABIE,LAS,,25,16.66,119,21,41,24
115,AB,9,ABIE,LAS,,25.5,16.79,124,22,43,26
116,AB,9,ABIE,LAS,,26,16.91,129,23,46,27
117,AB,9,ABIE,LAS,,26.5,17.04,135,24,49,28
118,AB,9,ABIE,LAS,,27,17.16,140,25,52,30
119,AB,9,ABIE,LAS,,27.5,17.28,145,26,55,31
120,AB,9,ABIE,LAS,,28,17.4,151,27,58,33
121,AB,9,ABIE,LAS,,28.5,17.52,157,28,61,34
122,AB,9,ABIE,LAS,,29,17.63,162,29,64,36
123,AB,9,ABIE,LAS,,29.5,17.75,168,30,68,37
124,AB,9,ABIE,LAS,,30,17.86,174,31,71,39
156,AB,14,ABIE,LAS,,15,13.71,41,7,9,7
157,AB,14,ABIE,LAS,,15.5,13.88,44,8,9,7
158,AB,14,ABIE,LAS,,16,14.05,47,8,10,8
159,AB,14,ABIE,LAS,,16.5,14.22,50,9,11,9
160,AB,14,ABIE,LAS,,17,14.38,53,9,13,9
161,AB,14,ABIE,LAS,,17.5,14.54,56,10,14,10
162,AB,14,ABIE,LAS,,18,14.7,60,10,15,11
163,AB,14,ABIE,LAS,,18.5,14.85,63,11,16,11
164,AB,14,ABIE,LAS,,19,15,67,12,18,12
165,AB,14,ABIE,LAS,,19.5,15.15,71,12,19,13
166,AB,14,ABIE,LAS,,20,15.3,75,13,21,14
167,AB,14,ABIE,LAS,,20.5,15.44,79,14,22,15
168,AB,14,ABIE,LAS,,21,15.59,83,15,24,16
169,AB,14,ABIE,LAS,,21.5,15.73,87,15,26,17
170,AB,14,ABIE,LAS,,22,15.87,91,16,28,18
171,AB,14,ABIE,LAS,,22.5,16,95,17,30,19
172,AB,14,ABIE,LAS,,23,16.14,100,18,32,20
173,AB,14,ABIE,LAS,,23.5,16.27,105,19,34,21
174,AB,14,ABIE,LAS,,24,16.4,109,19,36,22
175,AB,14,ABIE,LAS,,24.5,16.53,114,20,38,23
176,AB,14,ABIE,LAS,,25,16.66,119,21,41,24
177,AB,14,ABIE,LAS,,25.5,16.79,124,22,43,26
178,AB,14,ABIE,LAS,,26,16.91,129,23,46,27
179,AB,14,ABIE,LAS,,26.5,17.04,135,24,49,28
180,AB,14,ABIE,LAS,,27,17.16,140,25,52,30
181,AB,14,ABIE,LAS,,27.5,17.28,145,26,55,31
182,AB,14,ABIE,LAS,,28,17.4,151,27,58,33
183,AB,14,ABIE,LAS,,28.5,17.52,157,28,61,34
184,AB,14,ABIE,LAS,,29,17.63,162,29,64,36
185,AB,14,ABIE,LAS,,29.5,17.75,168,30,68,37
186,AB,14,ABIE,LAS,,30,17.86,174,31,71,39
187,AB,4,ABIE,BAL,,15,20.04,57,9,3,4
188,AB,4,ABIE,BAL,,15.5,20.2,60,9,4,4
189,AB,4,ABIE,BAL,,16,20.35,64,10,4,5
190,AB,4,ABIE,BAL,,16.5,20.5,69,11,4,5
191,AB,4,ABIE,BAL,,17,20.65,73,12,5,5
192,AB,4,ABIE,BAL,,17.5,20.8,77,12,5,6
193,AB,4,ABIE,BAL,,18,20.94,82,13,6,6
194,AB,4,ABIE,BAL,,18.5,21.08,87,14,6,6
195,AB,4,ABIE,BAL,,19,21.21,92,15,7,7
196,AB,4,ABIE,BAL,,19.5,21.34,97,16,7,7
197,AB,4,ABIE,BAL,,20,21.47,102,17,8,8
198,AB,4,ABIE,BAL,,20.5,21.6,107,17,9,8
199,AB,4,ABIE,BAL,,21,21.73,112,18,9,9
200,AB,4,ABIE,BAL,,21.5,21.85,118,19,10,9
201,AB,4,ABIE,BAL,,22,21.97,124,20,11,9
202,AB,4,ABIE,BAL,,22.5,22.09,129,21,12,10
203,AB,4,ABIE,BAL,,23,22.21,135,23,12,10
204,AB,4,ABIE,BAL,,23.5,22.32,141,24,13,11
205,AB,4,ABIE,BAL,,24,22.44,148,25,14,11
206,AB,4,ABIE,BAL,,24.5,22.55,154,26,15,12
207,AB,4,ABIE,BAL,,25,22.66,161,27,16,13
208,AB,4,ABIE,BAL,,25.5,22.76,167,28,17,13
209,AB,4,ABIE,BAL,,26,22.87,174,30,18,14
210,AB,4,ABIE,BAL,,26.5,22.98,181,31,20,14
211,AB,4,ABIE,BAL,,27,23.08,188,32,21,15
212,AB,4,ABIE,BAL,,27.5,23.18,195,34,22,16
213,AB,4,ABIE,BAL,,28,23.28,202,35,23,16
214,AB,4,ABIE,BAL,,28.5,23.38,210,36,25,17
215,AB,4,ABIE,BAL,,29,23.48,217,38,26,18
216,AB,4,ABIE,BAL,,29.5,23.57,225,39,28,18
217,AB,4,ABIE,BAL,,30,23.67,233,41,29,19
218,AB,5,ABIE,BAL,,15,20.04,57,9,3,4
219,AB,5,ABIE,BAL,,15.5,20.2,60,9,4,4
220,AB,5,ABIE,BAL,,16,20.35,64,10,4,5
221,AB,5,ABIE,BAL,,16.5,20.5,69,11,4,5
222,AB,5,ABIE,BAL,,17,20.65,73,12,5,5
223,AB,5,ABIE,BAL,,17.5,20.8,77,12,5,6
224,AB,5,ABIE,BAL,,18,20.94,82,13,6,6
225,AB,5,ABIE,BAL,,18.5,21.08,87,14,6,6
226,AB,5,ABIE,BAL,,19,21.21,92,15,7,7
227,AB,5,ABIE,BAL,,19.5,21.34,97,16,7,7
228,AB,5,ABIE,BAL,,20,21.47,102,17,8,8
229,AB,5,ABIE,BAL,,20.5,21.6,107,17,9,8
230,AB,5,ABIE,BAL,,21,21.73,112,18,9,9
231,AB,5,ABIE,BAL,,21.5,21.85,118,19,10,9
232,AB,5,ABIE,BAL,,22,21.97,124,20,11,9
233,AB,5,ABIE,BAL,,22.5,22.09,129,21,12,10
234,AB,5,ABIE,BAL,,23,22.21,135,23,12,10
235,AB,5,ABIE,BAL,,23.5,22.32,141,24,13,11
236,AB,5,ABIE,BAL,,24,22.44,148,25,14,11
237,AB,5,ABIE,BAL,,24.5,22.55,154,26,15,12
238,AB,5,ABIE,BAL,,25,22.66,161,27,16,13
239,AB,5,ABIE,BAL,,25.5,22.76,167,28,17,13
240,AB,5,ABIE,BAL,,26,22.87,174,30,18,14
241,AB,5,ABIE,BAL,,26.5,22.98,181,31,20,14
242,AB,5,ABIE,BAL,,27,23.08,188,32,21,15
243,AB,5,ABIE,BAL,,27.5,23.18,195,34,22,16
244,AB,5,ABIE,BAL,,28,23.28,202,35,23,16
245,AB,5,ABIE,BAL,,28.5,23.38,210,36,25,17
246,AB,5,ABIE,BAL,,29,23.48,217,38,26,18
247,AB,5,ABIE,BAL,,29.5,23.57,225,39,28,18
248,AB,5,ABIE,BAL,,30,23.67,233,41,29,19
249,AB,6,ABIE,BAL,,15,20.04,66,10,4,4
250,AB,6,ABIE,BAL,,15.5,20.2,70,11,4,4
251,AB,6,ABIE,BAL,,16,20.35,74,12,5,4
252,AB,6,ABIE,BAL,,16.5,20.5,79,13,5,5
253,AB,6,ABIE,BAL,,17,20.65,83,14,5,5
254,AB,6,ABIE,BAL,,17.5,20.8,88,15,6,5
255,AB,6,ABIE,BAL,,18,20.94,93,16,6,6
256,AB,6,ABIE,BAL,,18.5,21.08,98,16,7,6
257,AB,6,ABIE,BAL,,19,21.21,103,17,8,7
258,AB,6,ABIE,BAL,,19.5,21.34,108,18,8,7
259,AB,6,ABIE,BAL,,20,21.47,114,19,9,7
260,AB,6,ABIE,BAL,,20.5,21.6,119,20,10,8
261,AB,6,ABIE,BAL,,21,21.73,125,22,10,8
262,AB,6,ABIE,BAL,,21.5,21.85,130,23,11,9
263,AB,6,ABIE,BAL,,22,21.97,136,24,12,9
264,AB,6,ABIE,BAL,,22.5,22.09,142,25,13,10
265,AB,6,ABIE,BAL,,23,22.21,148,26,13,10
266,AB,6,ABIE,BAL,,23.5,22.32,155,27,14,11
267,AB,6,ABIE,BAL,,24,22.44,161,29,15,12
268,AB,6,ABIE,BAL,,24.5,22.55,167,30,16,12
269,AB,6,ABIE,BAL,,25,22.66,174,31,17,13
270,AB,6,ABIE,BAL,,25.5,22.76,181,33,18,13
271,AB,6,ABIE,BAL,,26,22.87,187,34,19,14
272,AB,6,ABIE,BAL,,26.5,22.98,194,36,20,15
273,AB,6,ABIE,BAL,,27,23.08,201,37,21,15
274,AB,6,ABIE,BAL,,27.5,23.18,209,38,23,16
275,AB,6,ABIE,BAL,,28,23.28,216,40,24,17
276,AB,6,ABIE,BAL,,28.5,23.38,223,42,25,18
277,AB,6,ABIE,BAL,,29,23.48,231,43,26,18
278,AB,6,ABIE,BAL,,29.5,23.57,238,45,28,19
279,AB,6,ABIE,BAL,,30,23.67,246,46,29,20
280,AB,9,ABIE,BAL,,15,20.04,60,8,3,4
281,AB,9,ABIE,BAL,,15.5,20.2,64,9,3,4
282,AB,9,ABIE,BAL,,16,20.35,68,9,3,5
283,AB,9,ABIE,BAL,,16.5,20.5,72,10,4,5
284,AB,9,ABIE,BAL,,17,20.65,77,11,4,5
285,AB,9,ABIE,BAL,,17.5,20.8,81,12,5,6
286,AB,9,ABIE,BAL,,18,20.94,86,12,5,6
287,AB,9,ABIE,BAL,,18.5,21.08,91,13,6,7
288,AB,9,ABIE,BAL,,19,21.21,96,14,6,7
289,AB,9,ABIE,BAL,,19.5,21.34,101,15,7,7
290,AB,9,ABIE,BAL,,20,21.47,106,15,8,8
291,AB,9,ABIE,BAL,,20.5,21.6,112,16,8,8
292,AB,9,ABIE,BAL,,21,21.73,117,17,9,9
293,AB,9,ABIE,BAL,,21.5,21.85,123,18,10,9
294,AB,9,ABIE,BAL,,22,21.97,128,19,11,10
295,AB,9,ABIE,BAL,,22.5,22.09,134,20,12,10
296,AB,9,ABIE,BAL,,23,22.21,140,21,12,11
297,AB,9,ABIE,BAL,,23.5,22.32,147,22,13,12
298,AB,9,ABIE,BAL,,24,22.44,153,23,14,12
299,AB,9,ABIE,BAL,,24.5,22.55,159,24,16,13
300,AB,9,ABIE,BAL,,25,22.66,166,25,17,13
301,AB,9,ABIE,BAL,,25.5,22.76,172,26,18,14
302,AB,9,ABIE,BAL,,26,22.87,179,28,19,15
303,AB,9,ABIE,BAL,,26.5,22.98,186,29,21,15
304,AB,9,ABIE,BAL,,27,23.08,193,30,22,16
305,AB,9,ABIE,BAL,,27.5,23.18,201,31,23,17
306,AB,9,ABIE,BAL,,28,23.28,208,32,25,17
307,AB,9,ABIE,BAL,,28.5,23.38,215,34,27,18
308,AB,9,ABIE,BAL,,29,23.48,223,35,28,19
309,AB,9,ABIE,BAL,,29.5,23.57,231,36,30,20
310,AB,9,ABIE,BAL,,30,23.67,239,38,32,21
311,AB,10,ABIE,BAL,,15,20.04,57,9,3,4
312,AB,10,ABIE,BAL,,15.5,20.2,60,9,4,4
313,AB,10,ABIE,BAL,,16,20.35,64,10,4,5
314,AB,10,ABIE,BAL,,16.5,20.5,69,11,4,5
315,AB,10,ABIE,BAL,,17,20.65,73,12,5,5
316,AB,10,ABIE,BAL,,17.5,20.8,77,12,5,6
317,AB,10,ABIE,BAL,,18,20.94,82,13,6,6
318,AB,10,ABIE,BAL,,18.5,21.08,87,14,6,6
319,AB,10,ABIE,BAL,,19,21.21,92,15,7,7
320,AB,10,ABIE,BAL,,19.5,21.34,97,16,7,7
321,AB,10,ABIE,BAL,,20,21.47,102,17,8,8
322,AB,10,ABIE,BAL,,20.5,21.6,107,17,9,8
323,AB,10,ABIE,BAL,,21,21.73,112,18,9,9
324,AB,10,ABIE,BAL,,21.5,21.85,118,19,10,9
325,AB,10,ABIE,BAL,,22,21.97,124,20,11,9
326,AB,10,ABIE,BAL,,22.5,22.09,129,21,12,10
327,AB,10,ABIE,BAL,,23,22.21,135,23,12,10
328,AB,10,ABIE,BAL,,23.5,22.32,141,24,13,11
329,AB,10,ABIE,BAL,,24,22.44,148,25,14,11
330,AB,10,ABIE,BAL,,24.5,22.55,154,26,15,12
331,AB,10,ABIE,BAL,,25,22.66,161,27,16,13
332,AB,10,ABIE,BAL,,25.5,22.76,167,28,17,13
333,AB,10,ABIE,BAL,,26,22.87,174,30,18,14
334,AB,10,ABIE,BAL,,26.5,22.98,181,31,20,14
335,AB,10,ABIE,BAL,,27,23.08,188,32,21,15
336,AB,10,ABIE,BAL,,27.5,23.18,195,34,22,16
337,AB,10,ABIE,BAL,,28,23.28,202,35,23,16
338,AB,10,ABIE,BAL,,28.5,23.38,210,36,25,17
339,AB,10,ABIE,BAL,,29,23.48,217,38,26,18
340,AB,10,ABIE,BAL,,29.5,23.57,225,39,28,18
341,AB,10,ABIE,BAL,,30,23.67,233,41,29,19
342,AB,14,ABIE,BAL,,15,20.04,57,9,3,4
343,AB,14,ABIE,BAL,,15.5,20.2,60,9,4,4
344,AB,14,ABIE,BAL,,16,20.35,64,10,4,5
345,AB,14,ABIE,BAL,,16.5,20.5,69,11,4,5
346,AB,14,ABIE,BAL,,17,20.65,73,12,5,5
347,AB,14,ABIE,BAL,,17.5,20.8,77,12,5,6
348,AB,14,ABIE,BAL,,18,20.94,82,13,6,6
349,AB,14,ABIE,BAL,,18.5,21.08,87,14,6,6
350,AB,14,ABIE,BAL,,19,21.21,92,15,7,7
351,AB,14,ABIE,BAL,,19.5,21.34,97,16,7,7
352,AB,14,ABIE,BAL,,20,21.47,102,17,8,8
353,AB,14,ABIE,BAL,,20.5,21.6,107,17,9,8
354,AB,14,ABIE,BAL,,21,21.73,112,18,9,9
355,AB,14,ABIE,BAL,,21.5,21.85,118,19,10,9
356,AB,14,ABIE,BAL,,22,21.97,124,20,11,9
357,AB,14,ABIE,BAL,,22.5,22.09,129,21,12,10
358,AB,14,ABIE,BAL,,23,22.21,135,23,12,10
359,AB,14,ABIE,BAL,,23.5,22.32,141,24,13,11
360,AB,14,ABIE,BAL,,24,22.44,148,25,14,11
361,AB,14,ABIE,BAL,,24.5,22.55,154,26,15,12
362,AB,14,ABIE,BAL,,25,22.66,161,27,16,13
363,AB,14,ABIE,BAL,,25.5,22.76,167,28,17,13
364,AB,14,ABIE,BAL,,26,22.87,174,30,18,14
365,AB,14,ABIE,BAL,,26.5,22.98,181,31,20,14
366,AB,14,ABIE,BAL,,27,23.08,188,32,21,15
367,AB,14,ABIE,BAL,,27.5,23.18,195,34,22,16
368,AB,14,ABIE,BAL,,28,23.28,202,35,23,16
369,AB,14,ABIE,BAL,,28.5,23.38,210,36,25,17
370,AB,14,ABIE,BAL,,29,23.48,217,38,26,18
371,AB,14,ABIE,BAL,,29.5,23.57,225,39,28,18
372,AB,14,ABIE,BAL,,30,23.67,233,41,29,19
373,AB,4,BETU,PAP,PAP,15,23.59,80,14,7,2
374,AB,4,BETU,PAP,PAP,15.5,23.6,86,15,8,2
375,AB,4,BETU,PAP,PAP,16,23.62,92,16,9,3
376,AB,4,BETU,PAP,PAP,16.5,23.64,98,17,10,3
377,AB,4,BETU,PAP,PAP,17,23.65,104,18,11,3
378,AB,4,BETU,PAP,PAP,17.5,23.67,110,19,12,3
379,AB,4,BETU,PAP,PAP,18,23.69,117,20,13,3
380,AB,4,BETU,PAP,PAP,18.5,23.7,124,21,14,3
381,AB,4,BETU,PAP,PAP,19,23.72,131,22,15,4
382,AB,4,BETU,PAP,PAP,19.5,23.73,139,23,17,4
383,AB,4,BETU,PAP,PAP,20,23.74,146,24,18,4
384,AB,4,BETU,PAP,PAP,20.5,23.76,154,26,19,4
385,AB,4,BETU,PAP,PAP,21,23.77,162,27,21,5
386,AB,4,BETU,PAP,PAP,21.5,23.78,170,28,23,5
387,AB,4,BETU,PAP,PAP,22,23.8,178,30,24,5
388,AB,4,BETU,PAP,PAP,22.5,23.81,187,31,26,5
389,AB,4,BETU,PAP,PAP,23,23.82,196,32,28,6
390,AB,4,BETU,PAP,PAP,23.5,23.83,205,34,30,6
391,AB,4,BETU,PAP,PAP,24,23.84,214,35,32,6
392,AB,4,BETU,PAP,PAP,24.5,23.86,224,37,34,7
393,AB,4,BETU,PAP,PAP,25,23.87,233,38,36,7
394,AB,4,BETU,PAP,PAP,25.5,23.88,243,40,38,7
395,AB,4,BETU,PAP,PAP,26,23.89,253,41,41,8
396,AB,4,BETU,PAP,PAP,26.5,23.9,263,43,43,8
397,AB,4,BETU,PAP,PAP,27,23.91,274,45,46,8
398,AB,4,BETU,PAP,PAP,27.5,23.92,285,46,49,9
399,AB,4,BETU,PAP,PAP,28,23.93,296,48,51,9
400,AB,4,BETU,PAP,PAP,28.5,23.94,307,50,54,9
401,AB,4,BETU,PAP,PAP,29,23.95,318,52,57,10
402,AB,4,BETU,PAP,PAP,29.5,23.96,330,53,61,10
403,AB,4,BETU,PAP,PAP,30,23.97,342,55,64,10
404,AB,5,BETU,PAP,PAP,15,23.59,80,14,7,2
405,AB,5,BETU,PAP,PAP,15.5,23.6,86,15,8,2
406,AB,5,BETU,PAP,PAP,16,23.62,92,16,9,3
407,AB,5,BETU,PAP,PAP,16.5,23.64,98,17,10,3
408,AB,5,BETU,PAP,PAP,17,23.65,104,18,11,3
409,AB,5,BETU,PAP,PAP,17.5,23.67,110,19,12,3
410,AB,5,BETU,PAP,PAP,18,23.69,117,20,13,3
411,AB,5,BETU,PAP,PAP,18.5,23.7,124,21,14,3
412,AB,5,BETU,PAP,PAP,19,23.72,131,22,15,4
413,AB,5,BETU,PAP,PAP,19.5,23.73,139,23,17,4
414,AB,5,BETU,PAP,PAP,20,23.74,146,24,18,4
415,AB,5,BETU,PAP,PAP,20.5,23.76,154,26,19,4
416,AB,5,BETU,PAP,PAP,21,23.77,162,27,21,5
417,AB,5,BETU,PAP,PAP,21.5,23.78,170,28,23,5
418,AB,5,BETU,PAP,PAP,22,23.8,178,30,24,5
419,AB,5,BETU,PAP,PAP,22.5,23.81,187,31,26,5
420,AB,5,BETU,PAP,PAP,23,23.82,196,32,28,6
421,AB,5,BETU,PAP,PAP,23.5,23.83,205,34,30,6
422,AB,5,BETU,PAP,PAP,24,23.84,214,35,32,6
423,AB,5,BETU,PAP,PAP,24.5,23.86,224,37,34,7
424,AB,5,BETU,PAP,PAP,25,23.87,233,38,36,7
425,AB,5,BETU,PAP,PAP,25.5,23.88,243,40,38,7
426,AB,5,BETU,PAP,PAP,26,23.89,253,41,41,8
427,AB,5,BETU,PAP,PAP,26.5,23.9,263,43,43,8
428,AB,5,BETU,PAP,PAP,27,23.91,274,45,46,8
429,AB,5,BETU,PAP,PAP,27.5,23.92,285,46,49,9
430,AB,5,BETU,PAP,PAP,28,23.93,296,48,51,9
431,AB,5,BETU,PAP,PAP,28.5,23.94,307,50,54,9
432,AB,5,BETU,PAP,PAP,29,23.95,318,52,57,10
433,AB,5,BETU,PAP,PAP,29.5,23.96,330,53,61,10
434,AB,5,BETU,PAP,PAP,30,23.97,342,55,64,10
435,AB,6,BETU,PAP,PAP,15,23.59,83,12,5,2
436,AB,6,BETU,PAP,PAP,15.5,23.6,89,13,5,2
437,AB,6,BETU,PAP,PAP,16,23.62,95,14,6,3
438,AB,6,BETU,PAP,PAP,16.5,23.64,101,15,7,3
439,AB,6,BETU,PAP,PAP,17,23.65,107,16,7,3
440,AB,6,BETU,PAP,PAP,17.5,23.67,114,17,8,3
441,AB,6,BETU,PAP,PAP,18,23.69,120,18,9,3
442,AB,6,BETU,PAP,PAP,18.5,23.7,127,19,10,4
443,AB,6,BETU,PAP,PAP,19,23.72,135,21,11,4
444,AB,6,BETU,PAP,PAP,19.5,23.73,142,22,12,4
445,AB,6,BETU,PAP,PAP,20,23.74,150,23,13,4
446,AB,6,BETU,PAP,PAP,20.5,23.76,157,24,14,4
447,AB,6,BETU,PAP,PAP,21,23.77,165,25,15,5
448,AB,6,BETU,PAP,PAP,21.5,23.78,174,27,17,5
449,AB,6,BETU,PAP,PAP,22,23.8,182,28,18,5
450,AB,6,BETU,PAP,PAP,22.5,23.81,191,29,19,5
451,AB,6,BETU,PAP,PAP,23,23.82,199,31,21,6
452,AB,6,BETU,PAP,PAP,23.5,23.83,208,32,23,6
453,AB,6,BETU,PAP,PAP,24,23.84,218,34,24,6
454,AB,6,BETU,PAP,PAP,24.5,23.86,227,35,26,7
455,AB,6,BETU,PAP,PAP,25,23.87,237,37,28,7
456,AB,6,BETU,PAP,PAP,25.5,23.88,247,38,30,7
457,AB,6,BETU,PAP,PAP,26,23.89,257,40,32,8
458,AB,6,BETU,PAP,PAP,26.5,23.9,267,41,34,8
459,AB,6,BETU,PAP,PAP,27,23.91,277,43,36,8
460,AB,6,BETU,PAP,PAP,27.5,23.92,288,45,39,8
461,AB,6,BETU,PAP,PAP,28,23.93,299,47,41,9
